asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,1,WilliamsR,technical,0.013705839085014304,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.009877861669519917,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,9,MACD,technical,0.00709737166926061,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.006556850508786738,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,8,CMO,technical,0.006412824512881343,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,15,Oil,macro,0.0060750828532036396,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,6,TripleEMA,technical,0.005265643314305635,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,0,RSI,technical,0.004432874565827661,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,10,PPO,technical,0.004315878334455192,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,3,EMA,technical,0.004194423952503712,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,12,CMFI,technical,0.003488249520887621,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,2,SMA,technical,0.0033149236216559073,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,16,Gold,macro,0.00313906373030477,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,14,PSI,technical,0.0029807708378939424,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,7,CCI,technical,0.0025031864148331805,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,4,WMA,technical,0.002406115765643335,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,5,HMA,technical,0.0021905560617597073,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,13,DMI,technical,0.0020741200281918283,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,11,ROC,technical,0.0019175992514647079,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2931,2024-05-27,Hold,Hold,True,17,Inflation Rate,macro,0.0015465118834981696,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,1,WilliamsR,technical,0.01881635084282607,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.011120272260450292,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.006007862884143833,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,8,CMO,technical,0.005551160618892936,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,9,MACD,technical,0.005520837858784944,Blue chip stocks,SMI
Blue chip stocks:SMI,BCV-PU,loocv_undersampled_ratio2.0,2935,2024-05-31,Hold,Hold,True,12,CMFI,technical,0.005178606153640431,Blue chip stocks,SMI
