asset,scheme,scheme_id,class_name,technical_total,macro_total,macro_share,group,symbol
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,Sell,0.14646320705621235,0.06709568327218221,0.3141788345547572,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,Hold,0.09300577942678274,0.054169219578010935,0.3680599282779446,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,Buy,0.20848006105371014,0.07290127071530385,0.25908353712373683,Crypto,LTC
