asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,2,SMA,technical,0.004064672569802497,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,4,WMA,technical,0.003856566289323382,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,3,EMA,technical,0.0035469210317387477,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,5,HMA,technical,0.003079390656785108,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,12,CMFI,technical,0.0029208845593529987,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,11,ROC,technical,0.0012235880029038526,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,10,PPO,technical,0.0012189232045784592,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2436,2023-04-26,Hold,Hold,True,9,MACD,technical,0.0008054096544583445,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,16,Gold,macro,0.023595742613542824,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,1,WilliamsR,technical,0.019343752619170117,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.013183278572978453,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,17,Inflation Rate,macro,0.011888617533259094,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.010927620402071625,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,15,Oil,macro,0.01037393104052171,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,14,PSI,technical,0.009109844621343654,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,8,CMO,technical,0.009076635874225757,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,13,DMI,technical,0.008836058725137264,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,12,CMFI,technical,0.007235018877690891,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,7,CCI,technical,0.006900414363553864,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,6,TripleEMA,technical,0.005756344525434542,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,0,RSI,technical,0.004843070868810173,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,2,SMA,technical,0.004102085493468621,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,4,WMA,technical,0.00404477478004992,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,3,EMA,technical,0.0034882711188402027,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,5,HMA,technical,0.003246425880934112,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,10,PPO,technical,0.0012720234004518715,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,11,ROC,technical,0.001033044993528165,Crypto,LTC
Crypto:LTC,BCV-PU,loocv_undersampled_ratio2.0,2437,2023-04-27,Hold,Hold,True,9,MACD,technical,0.0008965402761532459,Crypto,LTC
