asset,scheme,scheme_id,sample_index,date,pred_class_name,true_class_name,correct,row_index,row_name,row_type,mean_abs_shap,group,symbol
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,6,TripleEMA,technical,0.011195792289072415,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,1,WilliamsR,technical,0.010089155042078347,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,17,Inflation Rate,macro,0.009508710517548025,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.00865474138990976,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,5,HMA,technical,0.007137482650432503,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,8,CMO,technical,0.006991707829001825,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,2,SMA,technical,0.006675858172820881,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,3,EMA,technical,0.006003651429728052,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,4,WMA,technical,0.005691510760880192,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,7,CCI,technical,0.005338492630835389,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,14,PSI,technical,0.004925636213738471,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,12,CMFI,technical,0.004516593928565271,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.004277099700993858,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,15,Oil,macro,0.003703903153655119,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,16,Gold,macro,0.003657612222741591,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,13,DMI,technical,0.0036081571044633163,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,11,ROC,technical,0.0012791633269443991,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,0,RSI,technical,0.0012529178426120779,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,10,PPO,technical,0.0012387518050672951,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1950,2023-02-02,Hold,Hold,True,9,MACD,technical,0.0009189822689222637,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.011739632250828436,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,17,Inflation Rate,macro,0.01170411178318318,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,1,WilliamsR,technical,0.009609752695541828,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,6,TripleEMA,technical,0.008885357706458308,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,5,HMA,technical,0.0069513483613263816,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,8,CMO,technical,0.0058515036489552585,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.00547955534166249,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,2,SMA,technical,0.0053584336856147274,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,4,WMA,technical,0.004756443574206059,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,13,DMI,technical,0.004517290386138484,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,12,CMFI,technical,0.004150811598083237,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,3,EMA,technical,0.003877430168358842,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,15,Oil,macro,0.0037354370620960252,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,14,PSI,technical,0.002414033272270899,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,7,CCI,technical,0.002020563451151247,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,16,Gold,macro,0.0019792976992903276,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,0,RSI,technical,0.0014642459282185882,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,10,PPO,technical,0.0011165609139425214,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,9,MACD,technical,0.0009574431544024265,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1965,2023-03-16,Hold,Hold,True,11,ROC,technical,0.0008324756105992037,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,1,WilliamsR,technical,0.009626628734986297,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.008858600675011985,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,6,TripleEMA,technical,0.007337418066163082,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,17,Inflation Rate,macro,0.006599321862449869,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,8,CMO,technical,0.006032107104692841,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,5,HMA,technical,0.005892721994314343,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,7,CCI,technical,0.005775372755306307,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.004976600513327867,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,2,SMA,technical,0.004127945726577309,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,4,WMA,technical,0.0040658699290361255,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,3,EMA,technical,0.004021649825153873,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,12,CMFI,technical,0.003677971252182033,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,14,PSI,technical,0.003372756357657636,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,16,Gold,macro,0.003291576686387998,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,15,Oil,macro,0.0030957268849306275,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,13,DMI,technical,0.0019058474306802963,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,0,RSI,technical,0.001871357201889623,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,11,ROC,technical,0.0011945876762183617,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,10,PPO,technical,0.0011619927652645856,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1977,2023-04-20,Hold,Hold,True,9,MACD,technical,0.0009347196276394242,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,6,TripleEMA,technical,0.011085032657592819,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,1,WilliamsR,technical,0.009650405824322661,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,5,HMA,technical,0.007169136408629128,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,14,PSI,technical,0.006310202798340469,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.006233623029402224,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,2,SMA,technical,0.005157838432933204,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,4,WMA,technical,0.004657036039861851,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,12,CMFI,technical,0.004545062047691317,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,16,Gold,macro,0.004470418928030994,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,17,Inflation Rate,macro,0.004194378550164401,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,3,EMA,technical,0.004110872352612205,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,19,Reverse Repurchase Rate (RRP),macro,0.003812506490794476,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,15,Oil,macro,0.003498761065930012,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,8,CMO,technical,0.002813933767566823,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,7,CCI,technical,0.0027055698066760668,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,13,DMI,technical,0.0026048363451991463,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,10,PPO,technical,0.0015666594466608786,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,0,RSI,technical,0.0014937637999537401,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,11,ROC,technical,0.0009839230825946289,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,1992,2023-05-31,Hold,Hold,True,9,MACD,technical,0.0009791416550797294,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,2031,2023-09-19,Hold,Hold,True,6,TripleEMA,technical,0.01143377102271188,PennyStocks,UPM
PennyStocks:UPM,BCV-PU,loocv_undersampled_ratio2.0,2031,2023-09-19,Hold,Hold,True,18,Purchasing Power of Peso,macro,0.008098817599238828,PennyStocks,UPM
